transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,branch_region
TX-001170,2026-03-26,CUST-0141,PROD-008,10,274.28,
TX-001171,2026-02-18,CUST-0100,PROD-020,4,448.14,Este
TX-001172,2026-03-12,CUST-0031,PROD-003,5,204.34,Sur
TX-001173,2026-03-22,CUST-0130,PROD-016,4,415.5,Este
TX-001174,2026-03-25,CUST-0016,PROD-013,3,165.08,Norte
TX-001175,2026-02-18,CUST-0137,PROD-023,5,38.81,
TX-001176,2026-01-20,CUST-0073,PROD-019,9,103.85,Norte
TX-001177,2026-03-27,CUST-0054,PROD-008,8,197.13,Este
TX-001178,2026-03-04,CUST-0100,PROD-022,8,110.54,Norte
TX-001179,2026-03-02,CUST-0109,PROD-005,8,15.1,Este
TX-001180,2026-02-18,CUST-0087,PROD-020,8,413.03,Oeste
TX-001181,2026-03-12,CUST-0137,PROD-008,7,382.09,Este
TX-001182,2026-01-01,CUST-0008,PROD-024,8,337.9,Este
TX-001183,2026-01-13,CUST-0007,PROD-012,11,88.0,Oeste
TX-001184,2026-03-28,CUST-0036,PROD-001,8,67.36,Norte
TX-001185,2026-02-20,CUST-0018,PROD-021,8,44.41,Sur
TX-001186,2026-02-25,CUST-0003,PROD-020,10,329.95,Norte
TX-001187,2026-03-24,CUST-0028,PROD-006,7,419.03,
TX-001188,2026-03-03,CUST-0070,PROD-022,1,202.28,Sur
TX-001189,2026-02-01,CUST-0149,PROD-018,4,66.83,Este
TX-001190,2026-01-30,CUST-0028,PROD-008,4,237.89,Este
TX-001191,2026-01-29,CUST-0054,PROD-007,5,166.74,Norte
TX-001192,2026-02-18,CUST-0065,PROD-001,10,178.05,Norte
TX-001193,2026-02-14,CUST-0100,PROD-021,6,285.28,Sur
TX-001194,2026-01-30,CUST-0021,PROD-016,4,327.64,Sur
TX-001195,2026-01-16,CUST-0013,PROD-012,2,63.11,Norte
TX-001196,2026-02-09,CUST-0057,PROD-006,6,30.48,Norte
TX-001197,2026-01-19,CUST-0049,PROD-020,8,447.53,Oeste
TX-001198,2026-01-18,CUST-0118,PROD-002,8,116.24,
TX-001199,2026-01-01,CUST-0054,PROD-014,7,38.42,Sur
TX-001200,2026-03-19,CUST-0138,PROD-004,6,97.6,Sur
TX-000001,2026-02-21,CUST-0114,PROD-019,5,225.77,Norte
TX-000002,2026-01-15,CUST-0066,PROD-015,5,146.55,Sur
TX-000003,2026-03-13,CUST-0105,PROD-018,10,260.08,Oeste
TX-000004,2026-03-02,CUST-0085,PROD-002,5,364.66,Sur
TX-000005,2026-01-21,CUST-0002,PROD-022,6,74.66,Sur
TX-000006,2026-03-24,CUST-0075,PROD-017,8,267.6,Este
TX-000007,2026-03-28,CUST-0067,PROD-018,2,234.9,Sur
TX-000008,2026-03-16,CUST-0055,PROD-006,6,77.67,Oeste
TX-000009,2026-03-16,CUST-0006,PROD-019,1,286.44,Oeste
TX-000010,2026-03-29,CUST-0143,PROD-004,4,134.03,Norte
TX-000011,2026-01-24,CUST-0086,PROD-001,10,227.21,Oeste
TX-000012,2026-01-03,CUST-0060,PROD-008,3,50.79,Sur
TX-000013,2026-01-22,CUST-0101,PROD-023,9,214.92,
TX-000014,2026-02-22,CUST-0012,PROD-007,3,148.31,Sur
TX-000015,2026-01-02,CUST-0049,PROD-003,6,372.74,
TX-000016,2026-03-29,CUST-0042,PROD-010,1,39.79,Este
TX-000017,2026-01-30,CUST-0082,PROD-010,6,197.09,Norte
TX-000018,2026-02-07,CUST-0035,PROD-019,4,214.42,Este
TX-000019,2026-01-02,CUST-0134,PROD-014,8,330.38,
TX-000020,2026-03-05,CUST-0067,PROD-002,11,264.82,Oeste
TX-000021,2026-03-01,CUST-0080,PROD-001,9,305.24,Norte
TX-000022,2026-01-21,CUST-0007,PROD-023,4,353.02,Este
TX-000023,2026-02-02,CUST-0014,PROD-023,10,390.06,Sur
TX-000024,2026-03-17,CUST-0073,PROD-018,10,151.54,Norte
TX-000025,2026-02-27,CUST-0143,PROD-007,6,249.04,Sur
TX-000026,2026-01-22,CUST-0149,PROD-008,1,380.45,Norte
TX-000027,2026-03-30,CUST-0066,PROD-001,4,445.41,Oeste
TX-000028,2026-02-18,CUST-0091,PROD-023,7,401.94,Sur
TX-000029,2026-02-28,CUST-0130,PROD-003,1,176.59,Oeste
TX-000030,2026-02-11,CUST-0020,PROD-024,8,99.9,Norte
TX-000031,2026-03-01,CUST-0010,PROD-023,10,227.89,Sur
TX-000032,2026-03-21,CUST-0025,PROD-008,11,337.61,Norte
TX-000033,2026-01-15,CUST-0025,PROD-022,6,229.27,Norte
TX-000034,2026-03-03,CUST-0054,PROD-015,5,225.18,Norte
TX-000035,2026-03-03,CUST-0033,PROD-005,10,379.63,Norte
TX-000036,2026-02-16,CUST-0095,PROD-003,11,172.21,Este
TX-000037,2026-03-03,CUST-0014,PROD-019,9,389.01,Sur
TX-000038,2026-02-20,CUST-0065,PROD-001,2,191.96,Sur
TX-000039,2026-02-24,CUST-0110,PROD-015,5,157.78,Sur
TX-000040,2026-03-05,CUST-0080,PROD-008,6,212.49,Oeste
TX-000041,2026-01-03,CUST-0054,PROD-002,7,346.66,Oeste
TX-000042,2026-02-20,CUST-0125,PROD-003,5,69.81,Sur
TX-000043,2026-01-07,CUST-0131,PROD-024,9,100.44,Sur
TX-000044,2026-01-21,CUST-0134,PROD-014,1,428.88,Norte
TX-000045,2026-03-14,CUST-0025,PROD-024,7,91.34,
